== optuna_overnight.log: Best lines (last 200) ==
[I 2026-07-31 22:08:35,217] Trial 3453 finished with value: -2.160912666641889 and parameters: {'entry_sma_mult': 0.9954999999999999, 'entry_rsi_min': 37, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.004, 'position_size': 0.2}. Best is trial 2179 with value: -0.5680222015935761.
[I 2026-08-02 01:34:40,631] Trial 26550 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:41,646] Trial 26551 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 0.9984999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:42,696] Trial 26552 finished with value: -58.97727889421138 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 47, 'take_profit_pct': 0.02, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:43,742] Trial 26553 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:44,792] Trial 26554 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:45,825] Trial 26555 finished with value: -57.37074175916075 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 230, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:46,840] Trial 26556 finished with value: -93.15941592924291 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 140, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:47,916] Trial 26557 finished with value: -61.520304927555316 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.005, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:48,930] Trial 26558 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:49,988] Trial 26559 finished with value: -115.8882692593426 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 37, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 110, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:51,054] Trial 26560 finished with value: -63.38053139559295 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.015, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:52,107] Trial 26561 finished with value: -61.43901315369356 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:53,137] Trial 26562 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:54,236] Trial 26563 finished with value: -61.43901315369356 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 37, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:55,296] Trial 26564 finished with value: -84.11139077124571 and parameters: {'entry_sma_mult': 0.9954999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.32}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:56,398] Trial 26565 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:57,517] Trial 26566 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:58,627] Trial 26567 finished with value: -61.76487674373364 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.009000000000000001, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:34:59,737] Trial 26568 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:00,845] Trial 26569 finished with value: -62.27489088915023 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 47, 'take_profit_pct': 0.025, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:01,961] Trial 26570 finished with value: -88.73487998046755 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 28, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 130, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:03,095] Trial 26571 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:04,173] Trial 26572 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:05,249] Trial 26573 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:06,363] Trial 26574 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 1.001, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:07,411] Trial 26575 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9984999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.0025, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:08,450] Trial 26576 finished with value: -57.96910323964521 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 37, 'entry_rsi_max': 45, 'take_profit_pct': 0.021, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:09,488] Trial 26577 finished with value: -99.3897814195426 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.38}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:10,562] Trial 26578 finished with value: -57.8790309891145 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.008, 'hold_ticks': 260, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:11,599] Trial 26579 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0025, 'entry_rsi_min': 36, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:12,684] Trial 26580 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 37, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:13,713] Trial 26581 finished with value: -58.30364476695466 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:14,771] Trial 26582 finished with value: -61.43901315369356 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.008, 'hold_ticks': 300, 'exit_sma_mult': 1.0035, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:15,846] Trial 26583 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:16,873] Trial 26584 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:17,939] Trial 26585 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 40, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:18,951] Trial 26586 finished with value: -58.30364476695466 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:19,991] Trial 26587 finished with value: -82.04654413657907 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 150, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:21,061] Trial 26588 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:22,123] Trial 26589 finished with value: -84.78846262438663 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 170, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:23,164] Trial 26590 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 47, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.003, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:24,246] Trial 26591 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:25,273] Trial 26592 finished with value: -61.208404969484775 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:26,352] Trial 26593 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:27,417] Trial 26594 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 37, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:28,466] Trial 26595 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:29,484] Trial 26596 finished with value: -56.91155851431911 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.011, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:30,534] Trial 26597 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:31,587] Trial 26598 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:32,645] Trial 26599 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 38, 'entry_rsi_max': 47, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:33,681] Trial 26600 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0035, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:34,706] Trial 26601 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:35,806] Trial 26602 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:36,947] Trial 26603 finished with value: -67.18943458445756 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.005, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:38,024] Trial 26604 finished with value: -56.240123023783596 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 37, 'entry_rsi_max': 46, 'take_profit_pct': 0.009000000000000001, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:39,106] Trial 26605 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:40,145] Trial 26606 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.005, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:41,161] Trial 26607 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:42,237] Trial 26608 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:43,326] Trial 26609 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 40, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 270, 'exit_sma_mult': 1.0025, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:44,383] Trial 26610 finished with value: -58.30364476695466 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:45,426] Trial 26611 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.004, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:46,446] Trial 26612 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:47,479] Trial 26613 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:48,534] Trial 26614 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 37, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:49,576] Trial 26615 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:50,660] Trial 26616 finished with value: -60.582376904994995 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.22}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:51,662] Trial 26617 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 40, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 270, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:52,739] Trial 26618 finished with value: -58.49745148810169 and parameters: {'entry_sma_mult': 1.0005, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:53,829] Trial 26619 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.9984999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 47, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:54,892] Trial 26620 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 38, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:55,961] Trial 26621 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 37, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.004, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:57,015] Trial 26622 finished with value: -58.72558666091005 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 26, 'entry_rsi_max': 45, 'take_profit_pct': 0.006, 'hold_ticks': 300, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:58,143] Trial 26623 finished with value: -53.09029643408221 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.007, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:35:59,243] Trial 26624 finished with value: -94.31411011148361 and parameters: {'entry_sma_mult': 0.9994999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 46, 'take_profit_pct': 0.007, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.36}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:36:00,305] Trial 26625 finished with value: -55.73728377438032 and parameters: {'entry_sma_mult': 0.999, 'entry_rsi_min': 38, 'entry_rsi_max': 46, 'take_profit_pct': 0.006, 'hold_ticks': 280, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.
[I 2026-08-02 01:36:01,439] Trial 26626 finished with value: -55.16670255762152 and parameters: {'entry_sma_mult': 1.0, 'entry_rsi_min': 39, 'entry_rsi_max': 45, 'take_profit_pct': 0.008, 'hold_ticks': 290, 'exit_sma_mult': 1.002, 'position_size': 0.2}. Best is trial 202 with value: -53.09029643408221.


== OPTIMIZING count per file ==
/root/ai-trader-evolution/baseline_v1/optuna_overnight.log:1
/root/ai-trader-evolution/baseline_v1/optuna_12h_core0.log:6
/root/ai-trader-evolution/baseline_v1/optuna_12h_core1.log:6


== Last 'Best is' lines ==
[I 2026-07-31 22:09:00,710] Trial 3652 finished with value: -7.24298011135925 and parameters: {'entry_sma_mult': 0.996, 'entry_rsi_min': 37, 'entry_rsi_max': 46, 'take_profit_pct': 0.009000000000000001, 'hold_ticks': 300, 'exit_sma_mult': 1.004, 'position_size': 0.2}. Best is trial 2179 with value: -0.5680222015935761.


== OPTIMIZING headers + initial context ==
OPTIMIZING: multi_timeframe (5000 trials)
============================================================
[I 2026-07-31 22:04:57,151] A new study created in memory with name: no-name-88ffcda0-1e29-4e82-94ea-978cd470867a
[I 2026-07-31 22:04:58,129] Trial 0 finished with value: -41.34588247513989 and parameters: {'entry_sma_mult': 0.9984999999999999, 'entry_rsi_min': 39, 'entry_rsi_max': 56, 'take_profit_pct': 0.017, 'hold_ticks': 70, 'exit_sma_mult': 1.0025, 'position_size': 0.2}. Best is trial 0 with value: -41.34588247513989.
[I 2026-07-31 22:04:58,140] Trial 1 finished with value: -250.17739832037645 and parameters: {'entry_sma_mult': 1.004, 'entry_rsi_min': 32, 'entry_rsi_max': 56, 'take_profit_pct': 0.005, 'hold_ticks': 300, 'exit_sma_mult': 1.0045, 'position_size': 0.24000000000000002}. Best is trial 0 with value: -41.34588247513989.
[I 2026-07-31 22:04:58,150] Trial 2 finished with value: -29.461285814589026 and parameters: {'entry_sma_mult': 0.9964999999999999, 'entry_rsi_min': 23, 'entry_rsi_max': 49, 'take_profit_pct': 0.016, 'hold_ticks': 150, 'exit_sma_mult': 1.003, 'position_size': 0.32}. Best is trial 2 with value: -29.461285814589026.


== Strategy sections ==
36:OPTIMIZING: multi_timeframe (5000 trials)
